n,mu2,tau,sigma,t,mean_unpooled,se_unpooled,mean_pooled,se_pooled,mean_eb,se_eb
50,1,2,0.1,35,3.771526,0.0566249,26.375604,0.28511077,3.7734623,0.065301639
50,1,2,0.1,36,3.7984428,0.057580575,27.07249,0.29297923,3.8056847,0.06656462
50,1,2,0.1,37,3.8251585,0.058522568,27.765893,0.30109606,3.8373128,0.067823438
50,1,2,0.1,38,3.8515112,0.059497731,28.46214,0.30915663,3.8682355,0.069026325
50,1,2,0.1,39,3.8769043,0.060515481,29.155541,0.31728445,3.8991936,0.070216778
50,1,2,0.1,40,3.9021845,0.061514255,29.848943,0.32541728,3.9291629,0.071431631
50,1,2,0.1,41,3.9270852,0.062555311,30.542344,0.33355435,3.9606857,0.072650191
50,1,2,0.1,42,3.9523617,0.063529698,31.235745,0.34169555,3.9903465,0.073859365
50,1,2,0.1,43,3.9760167,0.064498067,31.929148,0.34984081,4.0208121,0.075052274
50,1,2,0.1,44,3.9990252,0.0654737,32.62255,0.35798965,4.0505133,0.076252794
50,1,2,0.1,45,4.0221426,0.066433536,33.315953,0.36614183,4.0801494,0.077439336
50,1,2,0.1,46,4.04477,0.067401078,34.011937,0.37431483,4.1088507,0.078690826
50,1,2,0.1,47,4.0687895,0.068306574,34.709287,0.38214418,4.1368836,0.079876683
50,1,2,0.1,48,4.0911235,0.069284448,35.40269,0.39030571,4.1651164,0.081068072
50,1,2,0.1,49,4.113219,0.070245153,36.096092,0.39846978,4.1937276,0.082277795
50,1,2,0.1,50,4.134665,0.071205703,36.789495,0.40663625,4.2218137,0.083434523
50,1,2,0.1,51,4.156132,0.07214372,37.482898,0.41480498,4.2485414,0.0846365
50,1,2,0.1,52,4.1775889,0.073030388,38.176298,0.42297561,4.2750932,0.085838769
50,1,2,0.1,53,4.1985064,0.07392486,38.87248,0.43099723,4.3022495,0.086996218
50,1,2,0.1,54,4.2185141,0.07482152,39.565883,0.43917222,4.3278936,0.08818776
50,1,2,0.1,55,4.2399253,0.075692335,40.259284,0.44734876,4.3531823,0.089376365
50,1,2,0.1,56,4.2605822,0.076594415,40.952685,0.45552699,4.3793953,0.090557757
50,1,2,0.1,57,4.2811659,0.077453121,41.646086,0.46370681,4.4043178,0.09173095
50,1,2,0.1,58,4.3011675,0.078336607,42.339487,0.47188814,4.4295141,0.09287255
50,1,2,0.1,59,4.3215965,0.079245523,43.032889,0.48007114,4.453979,0.094021237
50,1,2,0.1,60,4.3412663,0.080101285,43.726292,0.4882555,4.4787698,0.095151202
50,1,2,0.1,61,4.3601097,0.080981668,44.423043,0.49626768,4.5025934,0.096290916
50,1,2,0.1,62,4.3782564,0.081852864,45.116444,0.50445453,4.527871,0.097425443
50,1,2,0.1,63,4.3966261,0.082698855,45.809845,0.51264255,4.5523168,0.098570051
50,1,2,0.1,64,4.4158592,0.083558959,46.503247,0.52083191,4.5766498,0.099709418
50,1,2,0.1,65,4.4339173,0.084431774,47.19665,0.52902232,4.6011588,0.10084714
50,1,2,0.1,66,4.4518211,0.085256149,47.890052,0.53721375,4.6258602,0.1020018
50,1,2,0.1,67,4.4699954,0.086087128,48.583455,0.54540615,4.6495757,0.1031308
50,1,2,0.1,68,4.4876693,0.086939078,49.276858,0.55359947,4.6735156,0.10422223
50,1,2,0.1,69,4.5063237,0.087773298,49.97026,0.56179368,4.6968631,0.10535363
50,1,2,0.1,70,4.523689,0.088611068,50.663663,0.56998873,4.7201782,0.10649832
50,1,2,0.1,71,4.5418152,0.089422896,51.357064,0.57818436,4.7424237,0.10763134
50,1,2,0.1,72,4.5589248,0.0902663,52.050467,0.586381,4.7654621,0.10876443
50,1,2,0.1,73,4.5756165,0.091101195,52.743868,0.59457815,4.7879275,0.10990087
50,1,2,0.1,74,4.5920843,0.091930854,53.437269,0.60277602,4.8104881,0.11104605
50,1,2,0.1,75,4.6086033,0.092745053,54.130669,0.61097457,4.8321876,0.11215477
50,1,2,0.1,76,4.6252461,0.093539422,54.82407,0.61917378,4.8538621,0.11324768
50,1,2,0.1,77,4.6416824,0.094336351,55.517471,0.62737362,4.8758721,0.11438405
50,1,2,0.1,78,4.6580046,0.095168919,56.210872,0.63557406,4.8982062,0.11549676
50,1,2,0.1,79,4.6741654,0.096026446,56.904275,0.64377532,4.9197164,0.11658871
50,1,2,0.1,80,4.6900602,0.096859597,57.597678,0.65197714,4.9404787,0.11768451
50,1,2,0.1,81,4.7058456,0.097706437,58.291078,0.66017927,4.9614993,0.11875298
50,1,2,0.1,82,4.7214268,0.098518213,58.984479,0.66838193,4.9828647,0.11983819
50,1,2,0.1,83,4.7375119,0.099342294,59.67788,0.67658508,5.0048339,0.12085646
50,1,2,0.1,84,4.7525436,0.10016902,60.371281,0.68478872,5.0254691,0.12190178
50,1,2,0.1,85,4.7677077,0.10096537,61.064682,0.69299283,5.0464601,0.12300012
50,1,2,0.1,86,4.7826199,0.10178709,61.758083,0.70119739,5.0678018,0.12407307
50,1,2,0.1,87,4.7980359,0.10256589,62.451486,0.70940261,5.0883469,0.12516943
50,1,2,0.1,88,4.8134901,0.10336668,63.144887,0.71760802,5.1090413,0.12626072
50,1,2,0.1,89,4.8290162,0.10418946,63.838288,0.72581384,5.1293071,0.12730509
50,1,2,0.1,90,4.843996,0.1050291,64.531689,0.73402005,5.1490259,0.12837529
50,1,2,0.1,91,4.8583721,0.10582672,65.22509,0.74222663,5.1694789,0.12942615
50,1,2,0.1,92,4.8725093,0.10663305,65.918492,0.75043382,5.1896981,0.13046913
50,1,2,0.1,93,4.887132,0.1074434,66.611893,0.75864113,5.2094254,0.13153726
50,1,2,0.1,94,4.9021598,0.10823166,67.305296,0.766849,5.2293055,0.13259619
50,1,2,0.1,95,4.9168219,0.10906787,67.998698,0.77505722,5.2493242,0.13362986
50,1,2,0.1,96,4.9321847,0.10987905,68.692101,0.78326575,5.2689925,0.13467482
50,1,2,0.1,97,4.9464597,0.11069131,69.385504,0.7914746,5.2884881,0.13571854
50,1,2,0.1,98,4.9610468,0.11148396,70.078906,0.79968375,5.3083508,0.13671057
50,1,2,0.1,99,4.975607,0.11222227,70.772307,0.80789296,5.3282628,0.13772984
50,1,2,0.1,100,4.9894991,0.11300868,71.465708,0.81610246,5.347592,0.13875831
50,1,2,0.1,101,5.0041275,0.11379497,72.159109,0.82431223,5.3667177,0.13975918
50,1,2,0.1,102,5.0180354,0.1145842,72.85251,0.83252228,5.3854613,0.14078335
50,1,2,0.1,103,5.0320489,0.11536737,73.545913,0.84073281,5.4036867,0.14181599
50,1,2,0.1,104,5.0453122,0.11614633,74.239315,0.84894359,5.4227907,0.14288793
50,1,2,0.1,105,5.0592865,0.11690273,74.932718,0.85715461,5.441109,0.1439174
50,1,2,0.1,106,5.0728125,0.11768971,75.626121,0.86536588,5.4599674,0.1449346
50,1,2,0.1,107,5.0863164,0.11847002,76.319523,0.87357737,5.4786484,0.14596794
50,1,2,0.1,108,5.0995734,0.11928008,77.012924,0.88178887,5.4963003,0.14698056
50,1,2,0.1,109,5.113665,0.12006415,77.706327,0.8900008,5.5146829,0.14797783
50,1,2,0.1,110,5.1267148,0.12082283,78.399728,0.89821273,5.533012,0.14897261
50,1,2,0.1,111,5.1396463,0.12159839,79.09313,0.90642509,5.5518974,0.14997489
50,1,2,0.1,112,5.1527903,0.12235433,79.786531,0.91463742,5.570721,0.15096143
50,1,2,0.1,113,5.1656559,0.12309852,80.479932,0.92284995,5.5881267,0.15196964
50,1,2,0.1,114,5.1786512,0.12383661,81.173367,0.93106726,5.6064153,0.15295925
50,1,2,0.1,115,5.1913493,0.12457443,81.86677,0.93928039,5.6236988,0.15395569
50,1,2,0.1,116,5.2041141,0.12533971,82.560173,0.9474937,5.6412023,0.15493908
50,1,2,0.1,117,5.2172715,0.12607829,83.253575,0.95570719,5.6600321,0.15593585
50,1,2,0.1,118,5.2301594,0.12683033,83.946978,0.96392085,5.6771534,0.15691535
50,1,2,0.1,119,5.2427152,0.12757705,84.640381,0.97213468,5.6946475,0.15788756
50,1,2,0.1,120,5.2549059,0.12832529,85.333783,0.98034867,5.7124162,0.15889444
50,1,2,0.1,121,5.2671593,0.12908021,86.027186,0.98856282,5.7300918,0.15987991
50,1,2,0.1,122,5.2797614,0.12982549,86.720589,0.99677713,5.7470337,0.16086413
50,1,2,0.1,123,5.2927138,0.13055527,87.413991,1.0049916,5.7643454,0.16184546
50,1,2,0.1,124,5.3053279,0.13129604,88.107392,1.013206,5.7814697,0.16282753
50,1,2,0.1,125,5.3176047,0.13201161,88.800795,1.0214207,5.7986936,0.16384661
50,1,2,0.1,126,5.3295061,0.1327441,89.494197,1.0296356,5.8160348,0.16483586
50,1,2,0.1,127,5.3414279,0.13346098,90.187598,1.0378504,5.8331643,0.16581866
50,1,2,0.1,128,5.3530112,0.13417879,90.881001,1.0460656,5.8509886,0.16677588
50,1,2,0.1,129,5.3641973,0.13489234,91.574402,1.0542806,5.8681064,0.16781028
50,1,2,0.1,130,5.3761091,0.13563575,92.267803,1.0624958,5.8851536,0.16880291
50,1,2,0.1,131,5.3879321,0.13634854,92.961206,1.0707114,5.9025226,0.16982859
50,1,2,0.1,132,5.3994584,0.13707325,93.654608,1.078927,5.9191122,0.17082197
50,1,2,0.1,133,5.4112766,0.13784279,94.348011,1.0871428,5.9360723,0.1718447
50,1,2,0.1,134,5.423277,0.13854917,95.041414,1.0953587,5.9528971,0.17283275
50,1,2,0.1,135,5.4347052,0.13926447,95.734849,1.1035791,5.9697748,0.17385343
50,1,2,0.1,136,5.4457395,0.13996984,96.428251,1.1117952,5.9863925,0.17484828
50,1,2,0.1,137,5.4565516,0.14067168,97.121654,1.1200115,6.0031208,0.17585149
50,1,2,0.1,138,5.46749,0.14138619,97.815057,1.1282278,6.0201775,0.17684511
50,1,2,0.1,139,5.4787418,0.14208926,98.508457,1.136444,6.0367048,0.17785076
50,1,2,0.1,140,5.4895645,0.14279836,99.20186,1.1446606,6.0532315,0.17886216
50,1,2,0.1,141,5.5008694,0.14349105,99.895263,1.1528772,6.0694985,0.17985629
50,1,2,0.1,142,5.5113991,0.14419429,100.58867,1.161094,6.0858978,0.18084511
50,1,2,0.1,143,5.5217995,0.14488109,101.28207,1.1693108,6.1017962,0.18184291
50,1,2,0.1,144,5.5318832,0.14557168,101.97547,1.1775278,6.1181386,0.18283253
50,1,2,0.1,145,5.5426154,0.14625745,102.66887,1.1857448,6.1344651,0.18381349
50,1,2,0.1,146,5.5526739,0.14695772,103.36227,1.1939617,6.1506995,0.18479219
50,1,2,0.1,147,5.5638218,0.14764603,104.05568,1.2021787,6.1667176,0.18579984
50,1,2,0.1,148,5.5744606,0.14833456,104.74908,1.2103958,6.1829874,0.1867913
50,1,2,0.1,149,5.5852791,0.1490285,105.44248,1.2186129,6.1995076,0.18780216
50,1,2,0.1,150,5.595866,0.14972878,106.13588,1.2268304,6.2156085,0.18878783
50,1,2,0.1,151,5.6062354,0.1504165,106.82928,1.2350477,6.2314331,0.18977353
50,1,2,0.1,152,5.6165814,0.15110585,107.52268,1.2432653,6.2474318,0.19076821
50,1,2,0.1,153,5.6266442,0.15179442,108.21608,1.2514828,6.263877,0.19175122
50,1,2,0.1,154,5.637466,0.15249983,108.90949,1.2597006,6.2799815,0.19272958
50,1,2,0.1,155,5.6479287,0.15319943,109.60289,1.2679184,6.2952621,0.19371794
50,1,2,0.1,156,5.6581116,0.15389039,110.29629,1.2761361,6.3105824,0.19470926
50,1,2,0.1,157,5.6689657,0.15458024,110.98969,1.2843539,6.3261421,0.19568957
50,1,2,0.1,158,5.6789677,0.15527631,111.68309,1.2925719,6.3417237,0.19666893
50,1,2,0.1,159,5.6891839,0.15600384,112.3765,1.3007901,6.3569392,0.19762917
50,1,2,0.1,160,5.6992346,0.15672859,113.0699,1.3090083,6.3720837,0.19857035
50,1,2,0.1,161,5.7089209,0.15743865,113.7633,1.3172266,6.386782,0.19951682
50,1,2,0.1,162,5.7191385,0.15813457,114.4567,1.3254449,6.4016177,0.20045962
50,1,2,0.1,163,5.7295256,0.15881378,115.15011,1.3336633,6.4163684,0.20138654
50,1,2,0.1,164,5.7391529,0.15949502,115.84351,1.3418818,6.4317819,0.20234519
50,1,2,0.1,165,5.7493152,0.16014867,116.53691,1.3501001,6.4466049,0.20327099
50,1,2,0.1,166,5.7588716,0.16082326,117.23031,1.3583187,6.4615534,0.2041915
50,1,2,0.1,167,5.7684627,0.16149841,117.92372,1.3665373,6.4765671,0.20511366
50,1,2,0.1,168,5.7786375,0.16214694,118.61712,1.374756,6.4914013,0.20603944
50,1,2,0.1,169,5.7882808,0.16281174,119.31052,1.3829746,6.5063353,0.20695794
50,1,2,0.1,170,5.7979865,0.16347538,120.00392,1.3911931,6.5215087,0.20790068
50,1,2,0.1,171,5.8078682,0.16417355,120.69732,1.399412,6.5357705,0.20883571
50,1,2,0.1,172,5.817591,0.16483821,121.39072,1.4076307,6.5501235,0.20975524
50,1,2,0.1,173,5.8276099,0.16553207,122.08413,1.4158495,6.5643084,0.21063195
50,1,2,0.1,174,5.8368961,0.16620429,122.77753,1.4240683,6.579005,0.21150936
50,1,2,0.1,175,5.8466727,0.16690174,123.47093,1.4322874,6.593396,0.21240943
50,1,2,0.1,176,5.856269,0.16759931,124.16433,1.4405065,6.6080599,0.21330846
50,1,2,0.1,177,5.8655365,0.16827577,124.85773,1.4487255,6.6221572,0.21419961
50,1,2,0.1,178,5.8752008,0.16893624,125.55113,1.4569445,6.6362725,0.215076
50,1,2,0.1,179,5.8845891,0.16958664,126.24453,1.4651636,6.6508978,0.21595058
50,1,2,0.1,180,5.8939424,0.17024371,126.93794,1.4733827,6.6650857,0.21685664
50,1,2,0.1,181,5.9031256,0.17090311,127.63134,1.4816018,6.679531,0.21774705
50,1,2,0.1,182,5.9123952,0.17157726,128.32477,1.4898254,6.694045,0.2186216
50,1,2,0.1,183,5.9211484,0.1722336,129.01817,1.4980449,6.7077229,0.21949643
50,1,2,0.1,184,5.9308843,0.17288111,129.71157,1.5062642,6.7218392,0.22037794
50,1,2,0.1,185,5.9399694,0.17353881,130.40497,1.5144835,6.7357017,0.22125387
50,1,2,0.1,186,5.9490123,0.17418134,131.09838,1.5227031,6.7498685,0.22213231
50,1,2,0.1,187,5.9580695,0.1748374,131.79178,1.5309228,6.7634978,0.22300752
50,1,2,0.1,188,5.9666744,0.17549614,132.48518,1.5391422,6.7773028,0.22388497
50,1,2,0.1,189,5.9752417,0.17615778,133.17858,1.547362,6.7911318,0.22476307
50,1,2,0.1,190,5.9841413,0.17681635,133.87199,1.5555817,6.8052794,0.22562901
50,1,2,0.1,191,5.9928973,0.17748977,134.56539,1.5638016,6.8186886,0.22650726
50,1,2,0.1,192,6.0018182,0.17820217,135.25879,1.5720214,6.8318255,0.22737291
50,1,2,0.1,193,6.0106548,0.17886231,135.95219,1.5802411,6.8455883,0.2282246
50,1,2,0.1,194,6.0194012,0.17952367,136.64559,1.5884608,6.8589555,0.22908932
50,1,2,0.1,195,6.0288235,0.18018515,137.339,1.5966807,6.8725231,0.22994025
50,1,2,0.1,196,6.0375275,0.18084803,138.0324,1.6049007,6.8864523,0.23081488
50,1,2,0.1,197,6.0465969,0.18151696,138.7258,1.6131208,6.8997556,0.23169298
50,1,2,0.1,198,6.0554507,0.18216736,139.4192,1.6213409,6.9131839,0.23253768
50,1,2,0.1,199,6.0643453,0.18280951,140.1126,1.6295607,6.9267023,0.23340302
50,1,5,0.1,0,2.8294398,0.026390122,2.8061021,0.034488314,2.8517725,0.025800666
50,1,5,0.1,1,3.71008,0.02957627,5.3420277,0.053958646,3.7010219,0.029540819
50,1,5,0.1,2,4.197923,0.033514262,7.750024,0.072335729,4.1694286,0.035006541
50,1,5,0.1,3,4.6135023,0.038666138,10.110072,0.088003687,4.5636818,0.041305182
50,1,5,0.1,4,4.9793813,0.044006076,12.43178,0.10369276,4.9223114,0.04772728
50,1,5,0.1,5,5.319643,0.049581274,14.710442,0.12147208,5.2508606,0.05424263
50,1,5,0.1,6,5.6424769,0.055349069,17.000841,0.13846516,5.5609558,0.061071674
50,1,5,0.1,7,5.9495479,0.061138567,19.292291,0.15608869,5.8563933,0.067868625
50,1,5,0.1,8,6.2430833,0.067103834,21.554792,0.17512851,6.1426127,0.074783724
50,1,5,0.1,9,6.5286388,0.073246103,23.824904,0.1940439,6.4177826,0.081618775
50,1,5,0.1,10,6.8014208,0.079305462,26.082475,0.21299171,6.6859894,0.088531325
50,1,5,0.1,11,7.0656346,0.085475036,28.355544,0.23164679,6.9467202,0.095445481
50,1,5,0.1,12,7.3248915,0.091741046,30.621538,0.25080715,7.205098,0.10209765
50,1,5,0.1,13,7.5783367,0.097838438,32.890508,0.26996368,7.4550556,0.10858551
50,1,5,0.1,14,7.8307172,0.10386412,35.164342,0.28838438,7.7016735,0.11522449
50,1,5,0.1,15,8.0783994,0.10998149,37.423065,0.30796461,7.9438401,0.12180053
50,1,5,0.1,16,8.3245021,0.11607058,39.686532,0.32670987,8.1823905,0.12826083
50,1,5,0.1,17,8.5642455,0.12221157,41.948209,0.34488026,8.4179939,0.13480423
50,1,5,0.1,18,8.801274,0.12823561,44.201793,0.36370819,8.6492252,0.14130777
50,1,5,0.1,19,9.0340454,0.1340722,46.455167,0.38237525,8.8792557,0.14786209
50,1,5,0.1,20,9.2666936,0.1397787,48.706393,0.40159983,9.1044542,0.15438218
50,1,5,0.1,21,9.4938119,0.14544092,50.960165,0.42085473,9.3290453,0.16094743
50,1,5,0.1,22,9.7173138,0.15113514,53.207142,0.440035,9.5514227,0.16747781
50,1,5,0.1,23,9.9393791,0.15685303,55.453572,0.45929953,9.7702214,0.17411035
50,1,5,0.1,24,10.158233,0.16252351,57.712578,0.47821767,9.9898459,0.18071461
50,1,5,0.1,25,10.374336,0.16816329,59.95708,0.49748132,10.207415,0.18720328
50,1,5,0.1,26,10.589935,0.17371212,62.201583,0.51677164,10.42194,0.19366013
50,1,5,0.1,27,10.805175,0.17941394,64.449317,0.53616079,10.634992,0.2001382
50,1,5,0.1,28,11.016424,0.18507536,66.698213,0.55474114,10.848244,0.20649482
50,1,5,0.1,29,11.224732,0.19063728,68.951867,0.5735638,11.057625,0.21294561
50,1,5,0.1,30,11.432199,0.19626365,71.199296,0.59261319,11.266674,0.21941417
50,1,5,0.1,31,11.637991,0.2018722,73.4446,0.61179664,11.473015,0.22583982
50,1,5,0.1,32,11.842577,0.20746506,75.686963,0.6310964,11.678382,0.23223057
50,1,5,0.1,33,12.042798,0.21290269,77.929338,0.65041459,11.880142,0.23855662
50,1,5,0.1,34,12.24166,0.21831817,80.173337,0.66978444,12.079865,0.24482644
50,1,5,0.1,35,12.44058,0.22373826,82.418874,0.68907715,12.279679,0.25106117
50,1,5,0.1,36,12.639079,0.2291598,84.665983,0.70815737,12.47902,0.25716668
50,1,5,0.1,37,12.835033,0.23454549,86.908359,0.7275328,12.676703,0.26324128
50,1,5,0.1,38,13.030857,0.23989976,89.153517,0.74677192,12.873187,0.26938224
50,1,5,0.1,39,13.225255,0.24530049,91.400276,0.76551028,13.069122,0.27552823
50,1,5,0.1,40,13.418697,0.25066788,93.64286,0.78485427,13.264667,0.28165169
50,1,5,0.1,41,13.610873,0.25592999,95.884413,0.80419202,13.458745,0.28778118
50,1,5,0.1,42,13.801099,0.26123994,98.125979,0.82353964,13.650703,0.29384405
50,1,5,0.1,43,13.990379,0.26649986,100.36754,0.84289559,13.842413,0.29985032
50,1,5,0.1,44,14.178216,0.27180955,102.6091,0.86225836,14.034207,0.30585187
50,1,5,0.1,45,14.366456,0.27715207,104.85403,0.88134365,14.224352,0.31194291
50,1,5,0.1,46,14.554083,0.28246306,107.0956,0.90072161,14.413464,0.31789969
50,1,5,0.1,47,14.74164,0.28786358,109.34287,0.91958001,14.60131,0.32384453
50,1,5,0.1,48,14.930225,0.29319155,111.58442,0.93896954,14.787857,0.32978431
50,1,5,0.1,49,15.115862,0.29844628,113.8275,0.9583498,14.973977,0.3357339
50,1,5,0.1,50,15.301031,0.30378132,116.06905,0.97775026,15.159509,0.341692
50,1,5,0.1,51,15.485165,0.3090791,118.3106,0.99715567,15.347123,0.34758493
50,1,5,0.1,52,15.669048,0.31439537,120.56007,1.0162023,15.533265,0.35351139
50,1,5,0.1,53,15.853679,0.31970094,122.80439,1.0356355,15.719295,0.35943728
50,1,5,0.1,54,16.037074,0.32498574,125.05234,1.0549166,15.904372,0.3653567
50,1,5,0.1,55,16.218238,0.33027075,127.2939,1.0743408,16.08854,0.37121167
50,1,5,0.1,56,16.400299,0.33556974,129.53546,1.0937676,16.271687,0.37706224
50,1,5,0.1,57,16.581585,0.34086353,131.77702,1.113199,16.454904,0.38297467
50,1,5,0.1,58,16.762447,0.34619698,134.01859,1.1326337,16.637329,0.38876595
50,1,5,0.1,59,16.941549,0.35142271,136.26585,1.1515624,16.818563,0.39458877
50,1,5,0.1,60,17.11964,0.35666138,138.50742,1.1710034,16.998957,0.40045685
50,1,5,0.1,61,17.296787,0.36190729,140.75435,1.1901637,17.177853,0.40633093
50,1,5,0.1,62,17.473676,0.36714586,142.99592,1.2096104,17.357279,0.41224524
50,1,5,0.1,63,17.650458,0.37238667,145.23748,1.2290596,17.536384,0.41812794
50,1,5,0.1,64,17.82574,0.37757286,147.47905,1.2485114,17.713259,0.42395408
50,1,5,0.1,65,18.001476,0.38274457,149.72622,1.2674666,17.889158,0.42975839
50,1,5,0.1,66,18.176254,0.3879087,151.96779,1.2869231,18.065738,0.43552111
50,1,5,0.1,67,18.351793,0.39311496,154.20935,1.3063817,18.241674,0.4413331
50,1,5,0.1,68,18.526422,0.39839515,156.45091,1.3258414,18.417,0.44718114
50,1,5,0.1,69,18.700999,0.40358518,158.69247,1.345304,18.591544,0.45298963
50,1,5,0.1,70,18.874988,0.40881256,160.93404,1.3647684,18.766769,0.45883103
50,1,5,0.1,71,19.048801,0.41404603,163.17559,1.3842337,18.942035,0.46459709
50,1,5,0.1,72,19.221954,0.41927483,165.41716,1.4037017,19.116938,0.47042855
50,1,5,0.1,73,19.39459,0.42446152,167.65872,1.4231713,19.290565,0.47621904
50,1,5,0.1,74,19.565293,0.42963239,169.90029,1.4426425,19.464404,0.48200338
50,1,5,0.1,75,19.736481,0.4348191,172.14185,1.4621153,19.638368,0.48781175
50,1,5,0.1,76,19.907265,0.43999364,174.38342,1.4815894,19.811034,0.49358828
50,1,5,0.1,77,20.078252,0.44513375,176.62499,1.501065,19.983387,0.49938717
50,1,5,0.1,78,20.249191,0.45026756,178.86655,1.520542,20.156016,0.50517645
50,1,5,0.1,79,20.419468,0.45532806,181.10811,1.5400192,20.328035,0.51094968
50,1,5,0.1,80,20.587948,0.46050394,183.34967,1.5594987,20.499759,0.51675672
50,1,5,0.1,81,20.756522,0.46564919,185.59124,1.5789794,20.671106,0.52252051
50,1,5,0.1,82,20.92479,0.47078793,187.8328,1.5984612,20.842102,0.52829005
50,1,5,0.1,83,21.092273,0.4759095,190.07437,1.6179442,21.011563,0.53400526
50,1,5,0.1,84,21.259311,0.48103918,192.31593,1.6374282,21.180166,0.539746
50,1,5,0.1,85,21.426665,0.48617443,194.5575,1.6569132,21.348604,0.54545641
50,1,5,0.1,86,21.59307,0.49129371,196.79907,1.6763993,21.517292,0.55115478
50,1,5,0.1,87,21.758623,0.49641531,199.04063,1.6958863,21.686032,0.55684958
50,1,5,0.1,88,21.925448,0.50148064,201.2822,1.7153743,21.853877,0.56252198
50,1,5,0.1,89,22.091038,0.50663228,203.52771,1.7346629,22.021826,0.56821871
50,1,5,0.1,90,22.256431,0.51178703,205.76928,1.7541527,22.190029,0.57396083
50,1,5,0.1,91,22.420914,0.5168932,208.01084,1.7736433,22.356855,0.57964644
50,1,5,0.1,92,22.585622,0.52203502,210.25587,1.7931879,22.52268,0.58533287
50,1,5,0.1,93,22.748842,0.52714947,212.49742,1.8126793,22.688059,0.59101729
50,1,5,0.1,94,22.912348,0.53223105,214.74585,1.831527,22.854727,0.59673939
50,1,5,0.1,95,23.075325,0.53731482,216.98742,1.8510209,23.01956,0.60242578
50,1,5,0.1,96,23.238326,0.54241142,219.22898,1.8705155,23.183853,0.60807253
50,1,5,0.1,97,23.400822,0.5475128,221.47054,1.8900098,23.348191,0.61375496
50,1,5,0.1,98,23.562798,0.55262702,223.7121,1.9095057,23.512915,0.61941021
50,1,5,0.1,99,23.72452,0.5577089,225.95367,1.9290023,23.677528,0.62502888
50,1,5,0.1,100,23.88756,0.56283309,228.19524,1.9484996,23.841164,0.63062628
50,1,5,0.1,101,24.048842,0.5679338,230.43888,1.9679637,24.005267,0.63632342
50,1,5,0.1,102,24.21093,0.5729987,232.68043,1.9874612,24.169021,0.64195277
50,1,5,0.1,103,24.372215,0.57812139,234.92199,2.0069593,24.332124,0.64756455
50,1,5,0.1,104,24.532307,0.58322885,237.16355,2.0264589,24.495284,0.65319965
50,1,5,0.1,105,24.69401,0.58833491,239.40512,2.0459591,24.657436,0.65881944
50,1,5,0.1,106,24.854649,0.59346447,241.64668,2.0654597,24.820378,0.66441178
50,1,5,0.1,107,25.014447,0.59858291,243.88825,2.0849609,24.98279,0.67002519
50,1,5,0.1,108,25.173812,0.60370393,246.12981,2.1044626,25.144421,0.67564131
50,1,5,0.1,109,25.333074,0.6087563,248.37138,2.1239648,25.306252,0.68122952
50,1,5,0.1,110,25.491724,0.61383405,250.61295,2.1434674,25.468748,0.6868108
50,1,5,0.1,111,25.649976,0.61889189,252.85451,2.1629705,25.630911,0.69242978
50,1,5,0.1,112,25.80788,0.6239281,255.09608,2.1824741,25.79188,0.6980159
50,1,5,0.1,113,25.965306,0.62894679,257.33764,2.201978,25.952235,0.70356774
50,1,5,0.1,114,26.122443,0.63396382,259.57921,2.2214824,26.11313,0.70916661
50,1,5,0.1,115,26.279525,0.63895382,261.82076,2.2409863,26.273172,0.71473978
50,1,5,0.1,116,26.435936,0.64397427,264.06233,2.2604915,26.433223,0.7202923
50,1,5,0.1,117,26.591616,0.6489582,266.30388,2.2799962,26.594217,0.72585141
50,1,5,0.1,118,26.748023,0.65393137,268.54544,2.2995012,26.754442,0.7313926
50,1,5,0.1,119,26.903595,0.65891364,270.78699,2.3190066,26.914037,0.73694954
50,1,5,0.1,120,27.05919,0.66391349,273.02854,2.3385124,27.074093,0.7425069
50,1,5,0.1,121,27.214201,0.66891676,275.27011,2.3580195,27.2335,0.74805418
50,1,5,0.1,122,27.369825,0.67393258,277.51167,2.3775269,27.392778,0.7536183
50,1,5,0.1,123,27.52427,0.67893163,279.75323,2.3970337,27.552068,0.75918288
50,1,5,0.1,124,27.67901,0.68393963,281.99479,2.4165418,27.710775,0.76476601
50,1,5,0.1,125,27.833714,0.68897718,284.23635,2.4360493,27.869368,0.77035209
50,1,5,0.1,126,27.98776,0.69398093,286.4779,2.455557,28.027177,0.77591607
50,1,5,0.1,127,28.141978,0.69900487,288.71945,2.4750651,28.185213,0.78148443
50,1,5,0.1,128,28.295757,0.70402524,290.96101,2.4945735,28.342732,0.78705992
50,1,5,0.1,129,28.450321,0.70911101,293.20256,2.5140822,28.500111,0.79261901
50,1,5,0.1,130,28.604069,0.71412241,295.44413,2.5335921,28.657272,0.79819799
50,1,5,0.1,131,28.757007,0.71916388,297.68568,2.5531013,28.814001,0.80376144
50,1,5,0.1,132,28.910073,0.72420911,299.92725,2.5726117,28.971061,0.80929394
50,1,5,0.1,133,29.063059,0.72926003,302.16881,2.5921225,29.127595,0.81484644
50,1,5,0.1,134,29.215877,0.73431244,304.41037,2.6116325,29.283678,0.8203833
50,1,5,0.1,135,29.369059,0.73935266,306.65192,2.6311428,29.439975,0.82591737
50,1,5,0.1,136,29.521729,0.74440825,308.89347,2.6506533,29.595773,0.83147956
